date,team,elo_before
2009-03-28,Malta,1233.106426568896
2009-03-28,Denmark,1764.6551081086557
2009-03-28,El Salvador,1537.8092150782738
2009-03-28,USA,1832.3551259400404
2009-03-28,Japan,1743.117528278773
2009-03-28,Bahrain,1648.0764226139552
2009-03-28,Sudan,1505.8570160187335
2009-03-28,Mali,1614.2781193562382
2009-03-28,Slovenia,1547.8510933637904
2009-03-28,Czechia,1795.5500108488143
2009-03-28,Moldova,1419.4259693627355
2009-03-28,Switzerland,1719.6808149926842
2009-03-28,Romania,1768.7009032360177
2009-03-28,Serbia,1693.8802181877168
2009-03-28,Portugal,1762.53415350844
2009-03-28,Sweden,1735.1616355001647
2009-03-28,Wales,1603.9644759284417
2009-03-28,Finland,1626.3628401598035
2009-03-28,Nepal,1220.9954064223639
2009-03-28,Kyrgyzstan,1353.3368696855027
2009-03-28,Northern Ireland,1539.6526504558751
2009-03-28,Poland,1712.099993981584
2009-03-28,Netherlands,1910.1172441667138
2009-03-28,Scotland,1677.8066698938164
2009-03-28,Russia,1803.8001092179204
2009-03-28,Azerbaijan,1396.1827904251252
2009-03-28,Morocco,1725.5787480805734
2009-03-28,Gabon,1601.3839320017826
2009-03-28,Oman,1636.4624334749533
2009-03-28,Senegal,1652.0112356200457
2009-03-28,Spain,2009.5350671771068
2009-03-28,Turkey,1777.3749821411388
2009-03-28,Uzbekistan,1596.2570476792614
2009-03-28,Qatar,1593.732683050087
2009-03-28,South Africa,1605.3281833752326
2009-03-28,Norway,1666.2591577195703
2009-03-28,Sri Lanka,1242.3937469181678
2009-03-28,Maldives,1283.7032764235198
2009-03-28,Thailand,1515.4449977222532
2009-03-28,New Zealand,1596.4684813083124
2009-03-28,Togo,1535.471283083908
2009-03-28,Cameroon,1780.2482035130986
2009-03-28,Trinidad & Tobago,1630.3171997679358
2009-03-28,Honduras,1714.632042342022
2009-03-28,Uruguay,1775.818290028206
2009-03-28,Paraguay,1807.5046646928342
2009-03-28,Montenegro,1541.2902040943488
2009-03-28,Italy,1916.168768733955
2009-03-28,Rwanda,1484.6352688462166
2009-03-28,Algeria,1554.4536513128544
2009-03-29,Ecuador,1684.7131078729271
2009-03-29,Brazil,1932.6475668320725
2009-03-29,Ivory Coast,1740.5807019073204
2009-03-29,Malawi,1460.2990001817461
2009-03-29,Mozambique,1497.9691002872862
2009-03-29,Nigeria,1775.8929854415137
2009-03-29,Peru,1575.9985825338122
2009-03-29,Chile,1750.784381104979
2009-03-29,Ghana,1698.5955006988422
2009-03-29,Benin,1499.3417575442477
2009-03-29,Egypt,1731.606292343748
2009-03-29,Zambia,1565.8655528735314
2009-03-30,Kyrgyzstan,1351.4805041400457
2009-03-30,Palestine,1380.353358922657
2009-03-31,Angola,1573.3477627523291
2009-03-31,Morocco,1694.2090080691828
2009-03-31,Panama,1593.8156589004755
2009-03-31,Haiti,1509.1115815263693
2009-03-31,Portugal,1755.513736753558
2009-03-31,South Africa,1614.2084023028538
2009-03-31,Venezuela,1615.0767896875375
2009-03-31,Colombia,1716.152318792356
2009-04-01,England,1888.8710475364378
2009-04-01,Ukraine,1755.6710971689852
2009-04-01,Costa Rica,1718.059172177478
2009-04-01,El Salvador,1547.9679941979568
2009-04-01,Bulgaria,1735.807605988483
2009-04-01,Cyprus,1514.3631532806294
2009-04-01,Australia,1723.4464419467602
2009-04-01,Uzbekistan,1610.5208111331515
2009-04-01,Bahrain,1638.2563375939103
2009-04-01,Qatar,1579.4689195961969
2009-04-01,Austria,1523.4341040108611
2009-04-01,Romania,1739.408703728227
2009-04-01,Andorra,1171.973118512606
2009-04-01,Croatia,1864.8450749098993
2009-04-01,Bosnia and Herzegovina,1581.6026846396328
2009-04-01,Belgium,1600.010262293771
2009-04-01,South Korea,1734.0048669929943
2009-04-01,North Korea,1623.752705283437
2009-04-01,Serbia,1723.1724176955074
2009-04-01,Sweden,1742.1820522550468
2009-04-01,Georgia,1473.18531336859
2009-04-01,Montenegro,1534.471563977362
2009-04-01,Greece,1729.950960981941
2009-04-01,Israel,1705.3921138070773
2009-04-01,Honduras,1715.5343396711303
2009-04-01,Mexico,1763.5368242026307
2009-04-01,Hungary,1598.1306453108537
2009-04-01,Malta,1230.0274785105405
2009-04-01,Iran,1731.1987456115132
2009-04-01,Senegal,1644.3951703236853
2009-04-01,Italy,1922.9874088509418
2009-04-01,Ireland,1715.2268750067915
2009-04-01,Estonia,1424.3454453709878
2009-04-01,Armenia,1434.7787840543458
2009-04-01,Kazakhstan,1399.4341240033775
2009-04-01,Belarus,1532.3143794137673
2009-04-01,France,1845.7509549746387
2009-04-01,Lithuania,1571.7610855321414
2009-04-01,Czechia,1787.5254514243745
2009-04-01,Slovakia,1587.1701928379
2009-04-01,Norway,1657.3789387919492
2009-04-01,Finland,1650.7571178700548
2009-04-01,Switzerland,1729.2802309897336
2009-04-01,Moldova,1409.826553365686
2009-04-01,Scotland,1672.6606037192187
2009-04-01,Iceland,1443.8631863103171
2009-04-01,Saudi Arabia,1732.7815396089966
2009-04-01,United Arab Emirates,1496.9073200097068
2009-04-01,Poland,1687.9890005797024
2009-04-01,San Marino,1079.468232904047
2009-04-01,Liechtenstein,1231.353665672193
2009-04-01,Russia,1805.843020906738
2009-04-01,Northern Ireland,1563.7636438577567
2009-04-01,Slovenia,1555.8756527882301
2009-04-01,Netherlands,1915.2633103413116
2009-04-01,North Macedonia,1525.209906000636
2009-04-01,Lesotho,1303.7463374376962
2009-04-01,Botswana,1417.9472098728518
2009-04-01,Denmark,1767.7340561670112
2009-04-01,Albania,1461.5584650999936
2009-04-01,Latvia,1503.914138307757
2009-04-01,Luxembourg,1136.525473400578
2009-04-01,USA,1822.1963468203573
2009-04-01,Trinidad & Tobago,1629.4149024388275
2009-04-01,Wales,1579.5701982181904
2009-04-01,Germany,1875.0042395581684
2009-04-01,Bolivia,1569.5416962900636
2009-04-01,Argentina,1901.1444059038772
2009-04-01,Ecuador,1692.749040301732
2009-04-01,Paraguay,1791.3872080297754
2009-04-01,Chile,1766.5446429283954
2009-04-01,Uruguay,1791.935746691265
2009-04-01,Brazil,1924.6116344032675
2009-04-01,Peru,1560.2383207103958
2009-04-01,Lebanon,1389.5049482039906
2009-04-01,Namibia,1424.1263935085233
2009-04-01,Turkey,1772.2250302777
2009-04-01,Spain,2014.6850190405457
2009-04-04,Pakistan,1156.1814064192902
2009-04-04,Taiwan,1224.4498548490355
2009-04-04,Sri Lanka,1240.7203859606486
2009-04-04,Brunei,1103.6105244930652
2009-04-04,Angola,1566.6925847893012
2009-04-04,Namibia,1425.9862390436797
2009-04-06,Brunei,1095.4728126510681
2009-04-06,Pakistan,1160.0614471055644
2009-04-07,Macau,1091.1918235762603
2009-04-07,Mongolia,1275.8074246135116
2009-04-08,Sri Lanka,1248.8580978026457
2009-04-08,Pakistan,1176.3856731246813
2009-04-14,Maldives,1285.376637381039
2009-04-14,Turkmenistan,1418.7433871688154
2009-04-14,Mongolia,1251.030630247656
2009-04-14,Macau,1115.968617942116
2009-04-14,Philippines,1193.0086666544307
2009-04-14,Bhutan,1174.3239863910912
2009-04-16,Bhutan,1155.3985273310168
2009-04-16,Turkmenistan,1436.828526051931
2009-04-16,Maldives,1267.2914984979234
2009-04-16,Philippines,1211.9341257145052
2009-04-18,Maldives,1278.9003551883914
2009-04-18,Bhutan,1148.7905603481436
2009-04-18,Turkmenistan,1443.4364930348042
2009-04-18,Philippines,1200.3252690240372
2009-04-22,French Guiana,1384.5542786103006
2009-04-22,Suriname,1438.8648412093742
2009-04-26,Bangladesh,1218.5784429690402
2009-04-26,Cambodia,1124.4988882108278
2009-04-26,Myanmar,1392.0782538342667
2009-04-26,Macau,1107.754224915534
2009-04-28,Bangladesh,1228.439596820939
2009-04-28,Myanmar,1398.5948339219772
2009-04-28,Macau,1101.2376448278235
2009-04-28,Cambodia,1114.637734358929
2009-04-30,Bangladesh,1212.424050944927
2009-04-30,Macau,1082.0086337350554
2009-04-30,Myanmar,1414.610379797989
2009-04-30,Cambodia,1133.8667454516972
2009-05-03,Guernsey,1636.2732313304994
2009-05-03,Jersey,1667.7459366172814
2009-05-09,Tanzania,1463.2612063472131
2009-05-09,DR Congo,1531.0715032533797
2009-05-13,Jordan,1509.939248127634
2009-05-13,Zimbabwe,1502.1414375144827
2009-05-13,Venezuela,1635.1387019218678
2009-05-13,Costa Rica,1725.0351093015693
2009-05-20,Argentina,1869.4895458456542
2009-05-20,Panama,1598.9494662122427
2009-05-23,Jamaica,1684.1616738690886
2009-05-23,Haiti,1503.977774214602
2009-05-26,Qatar,1568.0220791915592
2009-05-26,Saudi Arabia,1737.8363193190041
2009-05-27,El Salvador,1540.9920570738657
2009-05-27,Ecuador,1692.6706473359889
2009-05-27,Japan,1752.937613298818
2009-05-27,Chile,1762.3146314952996
2009-05-27,Jordan,1516.9324479905047
2009-05-27,Congo,1503.6471544220144
2009-05-28,Tunisia,1680.4425849283296
2009-05-28,Sudan,1506.3416787886495
2009-05-29,Belgium,1584.6226182458313
2009-05-29,Chile,1754.865384996138
2009-05-29,China,1577.7720130550429
2009-05-29,Germany,1884.8075751374865
2009-05-29,Ireland,1729.413196202355
2009-05-29,Nigeria,1766.4612944326175
2009-05-29,Wales,1569.7668626388722
2009-05-29,Estonia,1439.3008327191503
2009-05-30,Cyprus,1508.9300359519327
2009-05-30,Canada,1601.8630966938058
2009-05-30,El Salvador,1555.0999973837097
2009-05-30,Jamaica,1679.3954015713696
2009-05-30,Oman,1644.0784987713137
2009-05-30,Egypt,1718.727639613058
2009-05-31,Japan,1760.3868597979797
2009-05-31,Belgium,1589.1647672634945
2009-05-31,Bahrain,1649.703177998548
2009-05-31,Congo,1506.7969268133488
2009-05-31,Ghana,1704.656742264505
2009-05-31,Uganda,1550.2724193267568
2009-05-31,Malawi,1456.2695747707817
2009-05-31,Rwanda,1482.902232450478
2009-05-31,Qatar,1580.004879273111
2009-05-31,Iraq,1620.1564226413045
2009-05-31,Kuwait,1516.2088395652206
2009-05-31,Vietnam,1422.9184670948136
2009-06-01,China,1583.113243008486
2009-06-01,Iran,1726.2865696371755
2009-06-01,Uzbekistan,1601.4434038238967
2009-06-01,Bosnia and Herzegovina,1596.9903286875724
2009-06-02,Turkey,1759.9950410147019
2009-06-02,Azerbaijan,1394.1398787363075
2009-06-02,United Arab Emirates,1491.8525402996993
2009-06-02,Germany,1879.4663451840433
2009-06-02,France,1849.9135304202737
2009-06-02,Nigeria,1765.3989877534043
2009-06-03,Bahrain,1653.6649593394095
2009-06-03,Jordan,1513.7826755991703
2009-06-03,Antigua and Barbuda,1427.7250948500703
2009-06-03,Guyana,1411.478775349913
2009-06-03,Tanzania,1452.337354127166
2009-06-03,New Zealand,1587.0141268713753
2009-06-03,Costa Rica,1725.3258321258445
2009-06-03,USA,1828.4516932071174
2009-06-04,China,1594.3495145856405
2009-06-04,Saudi Arabia,1725.8535192374522
2009-06-05,Antigua and Barbuda,1437.257828705197
2009-06-05,French Guiana,1383.2467594132154
2009-06-05,Czechia,1753.5541555161751
2009-06-05,Malta,1227.4958122001485
2009-06-05,France,1835.0515022911784
2009-06-05,Turkey,1761.2763049863254
2009-06-06,Kazakhstan,1381.3212332634923
2009-06-06,England,1897.155628974117
2009-06-06,North Korea,1614.5668481350033
2009-06-06,Iran,1715.050298060021
2009-06-06,Croatia,1866.1209316923107
2009-06-06,Ukraine,1747.3865157313062
2009-06-06,Albania,1458.0379240638808
2009-06-06,Portugal,1761.6569853438045
2009-06-06,Argentina,1871.6081561007002
2009-06-06,Colombia,1696.0904065580257
2009-06-06,Azerbaijan,1392.858614764684
2009-06-06,Wales,1573.9610799758561
2009-06-06,Belarus,1550.4272701536524
2009-06-06,Andorra,1170.6972617301947
2009-06-06,Bolivia,1601.1965563482865
2009-06-06,Venezuela,1634.8479790975925
2009-06-06,El Salvador,1558.5323119525863
2009-06-06,Mexico,1746.5078924840373
2009-06-06,Botswana,1417.5387033711675
2009-06-06,New Zealand,1576.0193501165672
2009-06-06,Cyprus,1498.7266611360326
2009-06-06,Montenegro,1536.6909289121131
2009-06-06,Estonia,1435.1066153821664
2009-06-06,Equatorial Guinea,1380.6841814113704
2009-06-06,Finland,1643.733099174551
2009-06-06,Liechtenstein,1228.9077906647974
2009-06-06,Gabon,1632.7536720131732
2009-06-06,Togo,1567.6159205795616
2009-06-06,Georgia,1470.9659484338388
2009-06-06,Moldova,1406.543816254085
2009-06-06,Italy,1908.8010876553783
2009-06-06,Northern Ireland,1577.7453220765758
2009-06-06,Bulgaria,1741.2407233171796
2009-06-06,Ireland,1730.4755028815682
2009-06-06,Iceland,1438.6257552481104
2009-06-06,Netherlands,1917.5113599110264
2009-06-06,Uzbekistan,1598.5244208436227
2009-06-06,Japan,1763.8561212182026
2009-06-06,South Africa,1608.0651537126073
2009-06-06,Poland,1688.6549884632557
2009-06-06,Lithuania,1567.5985100865064
2009-06-06,Romania,1712.9700506663678
2009-06-06,North Macedonia,1522.9618564309212
2009-06-06,Norway,1664.402957487453
2009-06-06,Malawi,1464.1887310160614
2009-06-06,Burkina Faso,1548.9651958791815
2009-06-06,Corsica,1504.6842096298285
2009-06-06,Congo,1502.8351454724873
2009-06-06,Namibia,1431.984071395789
2009-06-06,DR Congo,1541.9953554734268
2009-06-06,Paraguay,1791.4656009955186
2009-06-06,Chile,1750.3232359784747
2009-06-06,Serbia,1730.8826532394269
2009-06-06,Austria,1549.8727570727203
2009-06-06,Qatar,1588.299140245459
2009-06-06,Australia,1732.523849256015
2009-06-06,Tunisia,1683.864584044948
2009-06-06,Mozambique,1507.4007912961824
2009-06-06,Sweden,1734.4718167111273
2009-06-06,Denmark,1771.254597203124
2009-06-06,Trinidad & Tobago,1623.1595560520675
2009-06-06,Costa Rica,1745.5057662991514
2009-06-06,United Arab Emirates,1488.6455724429165
2009-06-06,South Korea,1743.190724141428
2009-06-06,Uruguay,1796.1657581243608
2009-06-06,Brazil,1927.19469712438
2009-06-06,USA,1808.2717590338104
2009-06-06,Honduras,1732.5632713897237
2009-06-06,Zambia,1578.7442056042214
2009-06-06,Rwanda,1474.9830762051984
2009-06-06,Slovakia,1621.1414887460994
2009-06-06,San Marino,1078.8022450204937
2009-06-07,Guinea,1611.9236798672414
2009-06-07,Ivory Coast,1744.6101273182849
2009-06-07,Peru,1557.6552579892834
2009-06-07,Ecuador,1678.5627070261448
2009-06-07,Cameroon,1748.103566017445
2009-06-07,Morocco,1700.8641860322107
2009-06-07,Jamaica,1675.963087002493
2009-06-07,Panama,1596.8308559571967
2009-06-07,Mali,1613.7934565863222
2009-06-07,Ghana,1708.4127885541438
2009-06-07,Algeria,1556.186687708593
2009-06-07,Egypt,1729.4560038515856
2009-06-07,Nigeria,1780.2610158824996
2009-06-07,Kenya,1487.2476412687838
2009-06-07,Benin,1493.2805159785848
2009-06-07,Sudan,1502.919679672031
2009-06-07,Guyana,1401.9460414947862
2009-06-07,French Guiana,1394.7889199539543
2009-06-09,Azerbaijan,1377.4442578752528
2009-06-09,Spain,2026.9150083035438
2009-06-09,Bosnia and Herzegovina,1599.9093116678464
2009-06-09,Oman,1633.3501345327861
2009-06-09,Iraq,1611.8621616689566
2009-06-09,Poland,1679.2130774284003
2009-06-10,Chile,1778.0287514995582
2009-06-10,Bolivia,1577.422985893209
2009-06-10,Belarus,1552.80478098822
2009-06-10,Moldova,1420.9519905780942
2009-06-10,Brazil,1945.4132615426427
2009-06-10,Paraguay,1763.760085474435
2009-06-10,Finland,1645.6970565338804
2009-06-10,Russia,1808.2888959141337
2009-06-10,England,1900.5016956887273
2009-06-10,Andorra,1168.319750895627
2009-06-10,Ecuador,1697.360628156482
2009-06-10,Argentina,1878.4060094284923
2009-06-10,Estonia,1440.9332415708566
2009-06-10,Portugal,1771.1158252728846
2009-06-10,Albania,1448.5790841348007
2009-06-10,Georgia,1456.5577741098296
2009-06-10,Colombia,1689.2925532302336
2009-06-10,Peru,1538.8573368589462
2009-06-10,Faroe Islands,1227.5734274871002
2009-06-10,Serbia,1737.5039712073892
2009-06-10,Australia,1729.9917311413803
2009-06-10,Bahrain,1657.6823345444893
2009-06-10,Honduras,1721.8954974448775
2009-06-10,El Salvador,1583.4910630351706
2009-06-10,Venezuela,1658.62154955267
2009-06-10,Uruguay,1777.947193706098
2009-06-10,Japan,1780.1390340695477
2009-06-10,Qatar,1590.8312583600937
2009-06-10,South Korea,1754.8381435538317
2009-06-10,Saudi Arabia,1734.9492381008213
2009-06-10,North Macedonia,1525.336148931044
2009-06-10,Iceland,1434.5671155535658
2009-06-10,Italy,1910.3445984761859
2009-06-10,New Zealand,1574.3518598583487
2009-06-10,Netherlands,1921.569999605571
2009-06-10,Norway,1662.0286649873303
2009-06-10,Ukraine,1758.5416128362888
2009-06-10,Kazakhstan,1377.975166548882
2009-06-10,Iran,1715.0224684632185
2009-06-10,United Arab Emirates,1476.9981530305129
2009-06-10,Mexico,1721.549141401453
2009-06-10,Trinidad & Tobago,1604.44413647647
2009-06-10,Sweden,1710.8723760744272
2009-06-10,Malta,1226.9658784601372
2009-06-11,Tonga,1383.9045915718775
2009-06-11,Cook Islands,1341.9622299633204
2009-06-13,Ivory Coast,1762.734075796338
2009-06-13,Cameroon,1740.101212945983
2009-06-13,Tonga,1380.03224335577
2009-06-13,Cook Islands,1345.8345781794278
2009-06-14,Madagascar,1430.8210209245124
2009-06-14,Mayotte,1433.1431401645284
2009-06-14,New Zealand,1571.8259760314077
2009-06-14,Spain,2027.7266438919291
2009-06-14,South Africa,1617.5070647474627
2009-06-14,Iraq,1613.7767542697586
2009-06-15,Brazil,1952.0141446695325
2009-06-15,Egypt,1705.2997151693778
2009-06-15,USA,1818.9395329786566
2009-06-15,Italy,1912.870482303127
2009-06-17,Australia,1740.8132676171522
2009-06-17,Japan,1766.5006283153475
2009-06-17,South Korea,1748.1982562111439
2009-06-17,Iran,1720.0228437391343
2009-06-17,Bahrain,1646.8607980687175
2009-06-17,Uzbekistan,1582.2415079922775
2009-06-17,Spain,2031.1059465916296
2009-06-17,Iraq,1621.0266070290984
2009-06-17,South Africa,1610.257211988123
2009-06-17,New Zealand,1568.4466733317072
2009-06-17,Saudi Arabia,1741.5891254435091
2009-06-17,North Korea,1614.5946777318059
2009-06-18,Egypt,1695.568222537268
2009-06-18,Italy,1931.2716038775418
2009-06-18,USA,1800.5384114042417
2009-06-18,Brazil,1961.7456373016423
2009-06-19,Haiti,1508.7440465123211
2009-06-19,Panama,1591.5737014910164
2009-06-19,Eswatini,1345.3442631144724
2009-06-19,Lesotho,1304.1548439393805
2009-06-20,Morocco,1708.8665391036727
2009-06-20,Togo,1556.4654285414788
2009-06-20,Burkina Faso,1569.8409726047819
2009-06-20,Ivory Coast,1769.344044823316
2009-06-20,Iraq,1616.7152869994388
2009-06-20,New Zealand,1553.1194796106106
2009-06-20,Kenya,1483.4761192114286
2009-06-20,Mozambique,1500.6336114905434
2009-06-20,Sudan,1488.0070754799829
2009-06-20,Ghana,1728.722499944053
2009-06-20,Tunisia,1690.631763850587
2009-06-20,Nigeria,1784.0325379398548
2009-06-20,Zambia,1588.197140503005
2009-06-20,Algeria,1580.3429763908007
2009-06-20,South Africa,1625.5844057092195
2009-06-20,Spain,2035.4172666212892
2009-06-21,Egypt,1735.3303229750093
2009-06-21,USA,1786.3717103851018
2009-06-21,Italy,1891.5095034398005
2009-06-21,Brazil,1975.9123383207823
2009-06-21,Eswatini,1341.4903521194665
2009-06-21,Lesotho,1308.0087549343864
2009-06-21,Guinea,1593.7997313891883
2009-06-21,Malawi,1443.312954290461
2009-06-21,Mali,1593.483745196413
2009-06-21,Benin,1508.193120170633
2009-06-22,Padania,1551.389807406307
2009-06-22,Occitania,1485.235226898512
2009-06-22,Provence,1462.6805639335641
2009-06-22,Gozo,1500.0
2009-06-23,Sápmi,1523.938045239238
2009-06-23,Provence,1473.7505915689028
2009-06-23,Haiti,1508.2502462032774
2009-06-23,Martinique,1536.211225425584
2009-06-23,Occitania,1479.683487101365
2009-06-23,Iraqi Kurdistan,1496.644314323126
2009-06-24,Mexico,1730.458830547424
2009-06-24,Venezuela,1659.7328771458297
2009-06-24,Spain,2042.6105868087773
2009-06-24,USA,1807.7251830608652
2009-06-24,Padania,1556.941547203454
2009-06-24,Iraqi Kurdistan,1506.1565298950504
2009-06-24,Sápmi,1512.5034981644947
2009-06-24,Gozo,1488.9299723646614
2009-06-25,South Africa,1618.3910855217314
2009-06-25,Brazil,1994.9557838931062
2009-06-25,Provence,1485.185138643646
2009-06-25,Iraqi Kurdistan,1500.2430686860757
2009-06-25,Padania,1562.8550084124288
2009-06-25,Sápmi,1521.8260368258418
2009-06-26,Occitania,1470.1712715294407
2009-06-26,Gozo,1479.6074337033142
2009-06-26,Provence,1475.6182695493158
2009-06-26,Sápmi,1515.6760149706536
2009-06-27,Costa Rica,1764.221185874749
2009-06-27,Venezuela,1651.7408736045686
2009-06-27,Haiti,1506.2060081404913
2009-06-27,Syria,1633.2198096093941
2009-06-27,Padania,1569.005030267617
2009-06-27,Iraqi Kurdistan,1509.809937780406
2009-06-28,Åland Islands,1503.2610639087359
2009-06-28,Greenland,1425.474489716974
2009-06-28,Cayman Islands,1275.0014480894138
2009-06-28,Jamaica,1681.2202414686733
2009-06-28,Grenada,1447.207073860517
2009-06-28,Antigua and Barbuda,1425.715668164458
2009-06-28,Mexico,1738.450834088685
2009-06-28,Guatemala,1531.3890403220284
2009-06-28,South Africa,1609.9361921964548
2009-06-28,Spain,2002.8868757116265
2009-06-28,USA,1847.448894158016
2009-06-28,Brazil,2003.4106772183827
2009-06-28,Panama,1592.0675018000602
2009-06-28,Honduras,1729.9850099829682
